Country Code,Country Name,Year,DB Opioid Deaths,Authoritative Opioid Deaths,Opioid Diff %,DB Drug OD Deaths,Authoritative Drug OD Deaths,Drug OD Diff %,Status,Severity,Source,Source URL
ETH,Ethiopia,2019,577,,,961,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2020,630,,,1051,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2021,964,,,1607,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2022,1076,,,1793,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2023,940,,,1567,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2024,651,,,1085,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
ETH,Ethiopia,2025,787,,,1313,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
FIN,Finland,2019,59,,,99,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2020,61,,,101,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2021,73,,,122,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2022,85,,,141,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2023,86,,,144,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2024,81,,,135,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FIN,Finland,2025,67,,,113,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
FJI,Fiji,2019,29,,,49,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2020,29,,,48,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2021,27,,,46,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2022,28,,,47,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2023,32,,,53,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2024,37,,,62,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FJI,Fiji,2025,31,,,52,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FRA,France,2019,286,432,33.8%,476,503,5.4%,WARNING,MEDIUM,OFDT,https://www.ofdt.fr/
FRA,France,2020,292,450,35.1%,487,520,6.3%,WARNING,MEDIUM,OFDT,https://www.ofdt.fr/
FRA,France,2021,299,480,37.7%,498,560,11.1%,WARNING,MEDIUM,OFDT,https://www.ofdt.fr/
FRA,France,2022,305,510,40.2%,509,600,15.2%,WARNING,MEDIUM,OFDT,https://www.ofdt.fr/
FRA,France,2023,312,,,520,,,NO_AUTH_DATA,,OFDT France 2024,https://www.ofdt.fr
FRA,France,2024,318,,,531,,,NO_AUTH_DATA,,OFDT France 2024,https://www.ofdt.fr
FRA,France,2025,325,,,542,,,NO_AUTH_DATA,,OFDT France 2024,https://www.ofdt.fr
FSM,Micronesia,2019,4,,,7,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2020,3,,,5,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2021,3,,,5,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2022,5,,,8,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2023,3,,,5,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2024,4,,,7,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
FSM,Micronesia,2025,3,,,6,,,NO_AUTH_DATA,,AIHW/WHO WPRO 2024,https://www.aihw.gov.au
GAB,Gabon,2019,18,,,30,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2020,13,,,22,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2021,12,,,21,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2022,16,,,28,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2023,14,,,24,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2024,12,,,21,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GAB,Gabon,2025,18,,,30,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GBR,United Kingdom,2019,2595,2883,10.0%,4325,4393,1.5%,OK,LOW,ONS Deaths related to drug poisoning,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/bulletins/deathsrelatedtodrugpoisoninginenglandandwales/latest
GBR,United Kingdom,2020,2654,2996,11.4%,4423,4561,3.0%,OK,LOW,ONS,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/bulletins/deathsrelatedtodrugpoisoninginenglandandwales/latest
GBR,United Kingdom,2021,2713,3200,15.2%,4521,4859,7.0%,OK,LOW,ONS,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/bulletins/deathsrelatedtodrugpoisoninginenglandandwales/latest
GBR,United Kingdom,2022,2772,3100,10.6%,4620,4907,5.8%,OK,LOW,ONS,https://www.ons.gov.uk/peoplepopulationandcommunity/birthsdeathsandmarriages/deaths/bulletins/deathsrelatedtodrugpoisoninginenglandandwales/latest
GBR,United Kingdom,2023,2831,,,4718,,,NO_AUTH_DATA,,ONS UK 2024,https://www.ons.gov.uk
GBR,United Kingdom,2024,2890,,,4816,,,NO_AUTH_DATA,,ONS UK 2024,https://www.ons.gov.uk
GBR,United Kingdom,2025,2949,,,4915,,,NO_AUTH_DATA,,ONS UK 2024,https://www.ons.gov.uk
GEO,Georgia,2019,15,,,25,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2020,11,,,18,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2021,14,,,23,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2022,17,,,29,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2023,12,,,20,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2024,21,,,36,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GEO,Georgia,2025,14,,,24,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
GHA,Ghana,2019,192,,,321,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2020,190,,,316,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2021,250,,,416,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2022,200,,,334,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2023,198,,,330,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2024,276,,,460,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GHA,Ghana,2025,304,,,508,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2019,67,,,111,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2020,89,,,148,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2021,80,,,133,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2022,117,,,196,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2023,67,,,112,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2024,125,,,208,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GIN,Guinea,2025,99,,,165,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2019,18,,,30,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2020,19,,,33,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2021,17,,,29,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2022,21,,,35,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2023,21,,,36,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2024,21,,,36,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GMB,Gambia,2025,16,,,27,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2019,11,,,19,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2020,14,,,23,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2021,17,,,28,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2022,10,,,17,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2023,14,,,24,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2024,11,,,19,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNB,Guinea-Bissau,2025,11,,,19,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2019,11,,,19,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2020,12,,,20,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2021,11,,,18,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2022,8,,,14,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2023,9,,,16,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2024,10,,,17,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GNQ,Equatorial Guinea,2025,13,,,23,,,NO_AUTH_DATA,,WHO AFRO Health Statistics 2024,https://www.afro.who.int/health-topics/substance-abuse
GRC,Greece,2019,99,,,165,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2020,136,,,227,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2021,121,,,203,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2022,103,,,172,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2023,165,,,276,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2024,176,,,294,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRC,Greece,2025,126,,,210,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
GRD,Grenada,2019,10,,,16,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2020,12,,,21,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2021,9,,,15,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2022,14,,,23,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2023,14,,,24,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2024,12,,,21,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GRD,Grenada,2025,10,,,17,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2019,1309,,,2183,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2020,1809,,,3015,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2021,1803,,,3006,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2022,1503,,,2506,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2023,2208,,,3680,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2024,1551,,,2585,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GTM,Guatemala,2025,2388,,,3981,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
GUY,Guyana,2019,10,,,16,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2020,12,,,20,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2021,7,,,12,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2022,13,,,22,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2023,9,,,16,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2024,9,,,16,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
GUY,Guyana,2025,15,,,25,,,NO_AUTH_DATA,,OAS/CICAD Report 2024,http://www.cicad.oas.org
HND,Honduras,2019,713,,,1188,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2020,1142,,,1904,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2021,1321,,,2202,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2022,819,,,1365,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2023,1264,,,2108,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2024,1264,,,2107,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HND,Honduras,2025,1063,,,1772,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HRV,Croatia,2019,50,,,84,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2020,43,,,72,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2021,41,,,69,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2022,40,,,66,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2023,51,,,85,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2024,47,,,78,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HRV,Croatia,2025,58,,,98,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HTI,Haiti,2019,1332,,,2220,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2020,1379,,,2298,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2021,1341,,,2235,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2022,1421,,,2369,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2023,1500,,,2500,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2024,983,,,1638,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HTI,Haiti,2025,1014,,,1690,,,NO_AUTH_DATA,,PAHO/WHO Americas Report 2024,https://www.paho.org/en/topics/substance-use
HUN,Hungary,2019,127,,,212,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2020,98,,,164,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2021,95,,,159,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2022,112,,,187,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2023,120,,,200,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2024,156,,,261,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
HUN,Hungary,2025,127,,,212,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
IDN,Indonesia,2019,1095,,,1826,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2020,1279,,,2133,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2021,1344,,,2240,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2022,1134,,,1891,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2023,1600,,,2666,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2024,1280,,,2133,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IDN,Indonesia,2025,1294,,,2158,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IND,India,2019,4489,8000,43.9%,7482,15000,50.1%,WARNING,MEDIUM,MoSJE India,https://socialjustice.gov.in/
IND,India,2020,4591,8500,46.0%,7652,16000,52.2%,WARNING,MEDIUM,MoSJE India,https://socialjustice.gov.in/
IND,India,2021,4693,9000,47.9%,7822,17000,54.0%,WARNING,MEDIUM,MoSJE India,https://socialjustice.gov.in/
IND,India,2022,4795,9500,49.5%,7992,18000,55.6%,WARNING,MEDIUM,MoSJE India,https://socialjustice.gov.in/
IND,India,2023,4897,,,8162,,,NO_AUTH_DATA,,NIMHANS India 2024,https://nimhans.ac.in
IND,India,2024,4999,,,8332,,,NO_AUTH_DATA,,NIMHANS India 2024,https://nimhans.ac.in
IND,India,2025,5101,,,8503,,,NO_AUTH_DATA,,NIMHANS India 2024,https://nimhans.ac.in
IRL,Ireland,2019,43,376,88.6%,73,440,83.4%,CRITICAL,HIGH,HRB Ireland,https://www.hrb.ie/
IRL,Ireland,2020,52,390,86.7%,87,460,81.1%,CRITICAL,HIGH,HRB Ireland,https://www.hrb.ie/
IRL,Ireland,2021,75,410,81.7%,125,480,74.0%,CRITICAL,HIGH,HRB Ireland,https://www.hrb.ie/
IRL,Ireland,2022,71,430,83.5%,119,500,76.2%,CRITICAL,HIGH,HRB Ireland,https://www.hrb.ie/
IRL,Ireland,2023,64,,,107,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
IRL,Ireland,2024,56,,,94,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
IRL,Ireland,2025,70,,,118,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
IRN,Iran,2019,355,,,592,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2020,457,,,763,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2021,486,,,811,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2022,380,,,633,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2023,288,,,480,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2024,373,,,623,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRN,Iran,2025,339,,,565,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2019,146,,,243,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2020,215,,,359,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2021,232,,,387,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2022,151,,,251,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2023,218,,,363,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2024,175,,,293,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
IRQ,Iraq,2025,181,,,303,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISL,Iceland,2019,3,,,5,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2020,3,,,5,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2021,3,,,6,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2022,3,,,6,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2023,3,,,5,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2024,4,,,7,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISL,Iceland,2025,4,,,8,,,NO_AUTH_DATA,,EMCDDA European Drug Report 2024,https://www.emcdda.europa.eu/edr2024
ISR,Israel,2019,33,,,55,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2020,35,,,59,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2021,40,,,68,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2022,31,,,51,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2023,29,,,49,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2024,53,,,89,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ISR,Israel,2025,45,,,76,,,NO_AUTH_DATA,,WHO SEARO/WPRO Reports 2024,https://www.who.int/data/gho
ITA,Italy,2019,155,373,58.4%,259,373,30.6%,CRITICAL,HIGH,DPA Italy,https://www.politicheantidroga.gov.it/
ITA,Italy,2020,159,308,48.4%,265,308,14.0%,WARNING,MEDIUM,DPA Italy,https://www.politicheantidroga.gov.it/
ITA,Italy,2021,162,330,50.9%,271,330,17.9%,CRITICAL,HIGH,DPA Italy,https://www.politicheantidroga.gov.it/
ITA,Italy,2022,166,350,52.6%,277,350,20.9%,CRITICAL,HIGH,DPA Italy,https://www.politicheantidroga.gov.it/
ITA,Italy,2023,169,,,283,,,NO_AUTH_DATA,,DPA Italy 2024,https://www.politicheantidroga.gov.it
